experimento,tempo,consumo_cpu
24,6.0,133.0
24,6.5,92.8
24,7.0,103.0
24,7.5,114.0
24,8.0,214.0
24,8.5,174.0
24,9.0,96.2
24,9.5,192.0
24,10.0,100.0
24,10.5,135.0
24,11.0,107.0
24,11.5,88.8
24,12.0,114.0
24,12.5,85.1
24,13.0,203.0
24,13.5,150.0
24,14.0,111.0
24,14.5,170.0
24,15.0,157.0
24,15.5,92.5
24,16.0,81.4
24,16.5,100.0
24,17.0,103.0
24,17.5,214.0
24,18.0,196.0
24,18.5,96.2
24,19.0,185.0
24,19.5,107.0
24,20.0,132.0
24,20.5,107.0
24,21.0,96.2
24,21.5,85.7
24,22.0,77.7
24,22.5,282.0
24,23.0,92.5
24,23.5,132.0
24,24.0,122.0
24,24.5,133.0
24,25.0,100.0
24,25.5,88.8
24,26.0,100.0
24,26.5,88.8
24,27.0,188.0
24,27.5,125.0
24,28.0,162.0
24,28.5,142.0
24,29.0,100.0
24,29.5,96.2
24,30.0,114.0
25,0.5,85.1
25,1.0,118.0
25,1.5,103.0
25,2.0,207.0
25,2.5,167.0
25,3.0,103.0
25,3.5,162.0
25,4.0,118.0
25,4.5,125.0
25,5.0,81.4
25,5.5,103.0
25,6.0,118.0
25,6.5,214.0
25,7.0,217.0
25,7.5,155.0
25,8.0,155.0
25,8.5,125.0
25,9.0,92.5
25,9.5,103.0
25,10.0,89.2
25,10.5,132.0
25,11.0,66.6
25,11.5,222.0
25,12.0,110.0
25,12.5,135.0
25,13.0,162.0
25,13.5,81.4
25,14.0,107.0
25,14.5,85.7
25,15.0,85.7
25,15.5,92.5
25,16.0,250.0
25,16.5,200.0
25,17.0,112.0
25,17.5,196.0
25,18.0,175.0
25,18.5,158.0
25,19.0,107.0
25,19.5,114.0
25,20.0,155.0
25,20.5,93.7
25,21.0,227.0
25,21.5,179.0
25,22.0,171.0
25,22.5,235.0
25,23.0,100.0
25,23.5,103.0
25,24.0,85.7
25,24.5,103.0
25,25.0,117.0
25,25.5,203.0
25,26.0,178.0
25,26.5,118.0
25,27.0,229.0
25,27.5,142.0
25,28.0,160.0
25,28.5,129.0
25,29.0,103.0
25,29.5,132.0
25,30.0,82.1
26,0.5,239.0
26,1.0,150.0
26,1.5,150.0
26,2.0,148.0
26,2.5,128.0
26,3.0,114.0
26,3.5,92.8
26,4.0,88.8
26,4.5,92.5
26,5.0,196.0
26,5.5,182.0
26,6.0,128.0
26,6.5,140.0
26,7.0,207.0
26,7.5,162.0
26,8.0,111.0
26,8.5,110.0
26,9.0,122.0
26,9.5,92.5
26,10.0,262.0
26,10.5,170.0
26,11.0,121.0
26,11.5,203.0
26,12.0,88.8
26,12.5,121.0
26,13.0,100.0
26,13.5,88.8
26,14.0,103.0
26,14.5,181.0
26,15.0,207.0
26,15.5,103.0
26,16.0,118.0
26,16.5,192.0
26,17.0,162.0
26,17.5,107.0
26,18.0,81.4
26,18.5,92.8
26,19.0,85.7
26,19.5,232.0
26,20.0,150.0
26,20.5,137.0
26,21.0,251.0
26,21.5,214.0
26,22.0,92.8
26,22.5,133.0
26,23.0,111.0
26,23.5,92.5
26,24.0,96.4
26,24.5,203.0
26,25.0,196.0
26,25.5,125.0
26,26.0,167.0
26,26.5,96.4
26,27.0,129.0
26,27.5,107.0
26,28.0,71.4
26,28.5,107.0
26,29.0,170.0
26,29.5,178.0
26,30.0,159.0
27,0.5,144.0
27,1.0,196.0
27,1.5,144.0
27,2.0,96.2
27,2.5,117.0
27,3.0,103.0
27,3.5,85.7
27,4.0,211.0
27,4.5,162.0
27,5.0,137.0
27,5.5,181.0
27,6.0,114.0
27,6.5,92.8
27,7.0,85.7
27,7.5,85.7
27,8.0,111.0
27,8.5,188.0
27,9.0,207.0
27,9.5,148.0
27,10.0,128.0
27,10.5,185.0
27,11.0,155.0
27,11.5,89.2
27,12.0,103.0
27,12.5,142.0
27,13.0,85.1
27,13.5,200.0
27,14.0,177.0
27,14.5,203.0
27,15.0,166.0
27,15.5,114.0
27,16.0,125.0
27,16.5,103.0
27,17.0,67.8
27,17.5,96.2
27,18.0,137.0
27,18.5,229.0
27,19.0,166.0
27,19.5,111.0
27,20.0,157.0
27,20.5,225.0
27,21.0,74.0
27,21.5,81.4
27,22.0,140.0
27,22.5,81.4
27,23.0,235.0
27,23.5,85.1
27,24.0,150.0
27,24.5,228.0
27,25.0,110.0
27,25.5,125.0
27,26.0,110.0
27,26.5,92.8
27,27.0,85.7
27,27.5,92.5
27,28.0,188.0
27,28.5,114.0
27,29.0,128.0
27,29.5,153.0
27,30.0,148.0
28,0.5,107.0
28,1.0,85.7
28,1.5,125.0
28,2.0,117.0
28,2.5,251.0
28,3.0,135.0
28,3.5,150.0
28,4.0,185.0
28,4.5,125.0
28,5.0,96.4
28,5.5,107.0
28,6.0,92.8
28,6.5,114.0
28,7.0,75.0
28,7.5,167.0
28,8.0,189.0
28,8.5,148.0
28,9.0,225.0
28,9.5,137.0
28,10.0,114.0
28,10.5,103.0
28,11.0,96.4
28,11.5,125.0
28,12.0,178.0
28,12.5,153.0
28,13.0,100.0
28,13.5,192.0
28,14.0,150.0
28,14.5,210.0
28,15.0,78.5
28,15.5,92.5
28,16.0,121.0
28,16.5,96.4
28,17.0,282.0
28,17.5,160.0
28,18.0,133.0
28,18.5,185.0
28,19.0,85.7
28,19.5,114.0
28,20.0,103.0
28,20.5,78.5
28,21.0,125.0
28,21.5,88.8
28,22.0,203.0
28,22.5,150.0
28,23.0,139.0
28,23.5,244.0
28,24.0,144.0
28,24.5,148.0
28,25.0,103.0
28,25.5,67.8
28,26.0,81.4
28,26.5,200.0
28,27.0,96.4
28,27.5,118.0
28,28.0,159.0
28,28.5,140.0
28,29.0,132.0
28,29.5,114.0
28,30.0,96.2
29,0.5,117.0
29,1.0,103.0
29,1.5,288.0
29,2.0,181.0
29,2.5,78.5
29,3.0,250.0
29,3.5,107.0
29,4.0,118.0
29,4.5,100.0
29,5.0,100.0
29,5.5,110.0
29,6.0,128.0
29,6.5,127.0
29,7.0,74.0
29,7.5,155.0
29,8.0,162.0
29,8.5,153.0
29,9.0,67.8
29,9.5,118.0
29,10.0,110.0
29,10.5,114.0
29,11.0,175.0
29,11.5,185.0
29,12.0,107.0
29,12.5,260.0
29,13.0,92.5
29,13.5,162.0
29,14.0,103.0
29,14.5,96.4
29,15.0,96.4
29,15.5,85.7
29,16.0,235.0
29,16.5,92.5
29,17.0,128.0
29,17.5,144.0
29,18.0,111.0
29,18.5,110.0
29,19.0,85.1
29,19.5,142.0
29,20.0,85.1
29,20.5,189.0
29,21.0,175.0
29,21.5,128.0
29,22.0,192.0
29,22.5,118.0
29,23.0,118.0
29,23.5,111.0
29,24.0,78.5
29,24.5,71.4
29,25.0,88.8
29,25.5,211.0
29,26.0,153.0
29,26.5,60.7
29,27.0,196.0
29,27.5,229.0
29,28.0,103.0
29,28.5,100.0
29,29.0,77.7
29,29.5,114.0
29,30.0,164.0
30,0.5,114.0
30,1.0,188.0
30,1.5,200.0
30,2.0,153.0
30,2.5,103.0
30,3.0,89.2
30,3.5,103.0
30,4.0,129.0
30,4.5,88.8
30,5.0,203.0
30,5.5,207.0
30,6.0,155.0
30,6.5,185.0
30,7.0,88.8
30,7.5,133.0
30,8.0,92.8
30,8.5,78.5
30,9.0,74.0
30,9.5,170.0
30,10.0,214.0
30,10.5,114.0
30,11.0,137.0
30,11.5,139.0
30,12.0,167.0
30,12.5,85.1
30,13.0,89.2
30,13.5,129.0
30,14.0,75.0
30,14.5,221.0
30,15.0,129.0
30,15.5,114.0
30,16.0,257.0
30,16.5,92.5
30,17.0,81.4
30,17.5,132.0
30,18.0,92.5
30,18.5,135.0
30,19.0,103.0
30,19.5,167.0
30,20.0,117.0
30,20.5,111.0
30,21.0,137.0
30,21.5,207.0
30,22.0,107.0
30,22.5,81.4
30,23.0,85.1
30,23.5,107.0
30,24.0,225.0
30,24.5,162.0
30,25.0,75.0
30,25.5,178.0
30,26.0,114.0
30,26.5,217.0
30,27.0,107.0
30,27.5,110.0
30,28.0,139.0
30,28.5,67.8
30,29.0,185.0
30,29.5,174.0
30,30.0,166.0
